Invoice Date,Invoice Quantity,Sales Zone,Sales Location
2022-01-31,10,West,PNE
2022-01-31,15,West,PNE
2022-01-31,75,South,KCI
2022-01-31,10,South,MDI
2022-01-31,1,South,MDI
2022-01-31,20,West,PNE
2022-01-31,10,West,PNE
2022-01-31,26,South,KCI
2022-01-31,30,South,KCI
2022-01-31,5,West,PNE
2022-01-31,18,South,KCI
2022-01-31,18,South,KCI
2022-01-31,18,South,KCI
2022-01-31,10,South,KCI
2022-01-31,5,East,DGP
2022-01-31,10,South,KCI
2022-01-31,30,South,KCI
2022-01-31,15,South,KCI
2022-01-31,10,South,KCI
2022-01-31,30,South,KCI
2022-01-31,25,South,KCI
2022-01-31,25,South,KCI
2022-01-31,18,South,KCI
2024-04-02,1,East,DGP
2024-04-03,3,South,KCI
2024-04-03,1,South,KCI
2024-04-03,12,South,KCI
2024-04-03,3,North,GZB
2024-04-03,5,North,GZB
2024-04-03,3,West,BHP
2024-04-03,5,South,MDI
2024-04-03,3,South,HBI
2024-04-03,5,South,HBI
2024-04-04,2,East,DGP
2024-04-04,10,South,HBI
2024-04-04,2,East,PTA
2024-04-04,10,South,KCI
2024-04-04,5,South,HBI
2024-04-04,1,West,BHP
2024-04-05,20,South,HBI
2024-04-05,20,North,GZB
2024-04-05,7,North,GZB
2024-04-05,5,North,GZB
2024-04-05,3,South,HBI
2024-04-05,2,West,BHP
2024-04-05,10,South,HBI
2024-04-05,3,South,HBI
2024-04-05,4,South,HBI
2024-04-05,20,South,HBI
2024-04-05,10,East,PTA
2024-04-06,10,East,DGP
2024-04-06,5,South,KCI
2024-04-06,5,South,KCI
2024-04-06,4,South,KCI
2024-04-06,1,South,MDI
2024-04-06,11,South,KCI
2024-04-06,10,South,KCI
2024-04-06,7,South,KCI
2024-04-06,11,East,PTA
2024-04-06,3,South,HBI
2024-04-06,5,South,KCI
2024-04-06,10,South,KCI
2024-04-06,2,South,KCI
2024-04-06,3,South,KCI
2024-04-06,3,South,KCI
2024-04-06,3,South,KCI
2024-04-06,5,South,KCI
2024-04-06,5,South,KCI
2024-04-06,3,South,KCI
2024-04-06,10,South,KCI
2024-04-06,3,South,KCI
2024-04-06,1,South,KCI
2024-04-08,20,South,HBI
2024-04-08,1,South,HBI
2024-04-08,20,South,HBI
2024-04-08,5,East,DGP
2024-04-08,10,South,KCI
2024-04-08,11,South,KCI
2024-04-08,2,South,KCI
2024-04-08,2,South,KCI
2024-04-08,2,South,KCI
2024-04-08,2,South,KCI
2024-04-08,20,South,KCI
2024-04-08,5,South,KCI
2024-04-08,5,South,KCI
2024-04-08,2,South,KCI
2024-04-08,7,South,MDI
2024-04-08,5,South,KCI
2024-04-08,5,South,KCI
2024-04-08,2,South,KCI
2024-04-08,1,South,KCI
2024-04-08,2,South,KCI
2024-04-08,3,South,KCI
2024-04-08,2,South,KCI
2024-04-08,1,South,KCI
2024-04-08,2,South,KCI
2024-04-08,2,East,PTA
2024-04-08,2,South,KCI
2024-04-09,3,South,HBI
2024-04-09,2,South,KCI
2024-04-09,80,North,JPR
2024-04-10,2,East,PTA
2024-04-10,1,South,MDI
2024-04-10,2,East,DGP
2024-04-11,20,North,GZB
2024-04-11,20,North,GZB
2024-04-11,5,South,KCI
2024-04-11,1,East,PTA
2024-04-11,2,South,MDI
2024-04-11,2,East,PTA
2024-04-11,1,East,PTA
2024-04-11,2,East,PTA
2024-04-12,1,East,DGP
2024-04-12,3,East,DGP
2024-04-12,5,South,KCI
2024-04-12,2,East,PTA
2024-04-12,5,South,MDI
2024-04-12,20,East,DGP
2024-04-12,5,East,DGP
2024-04-13,3,South,MDI
2024-04-13,3,South,MDI
2024-04-13,10,East,PTA
2024-04-13,2,East,PTA
2024-04-14,5,South,MDI
2024-04-14,4,North,GRN
2024-04-14,10,North,GRN
2024-04-15,10,North,DLI
2024-04-15,20,South,HBI
2024-04-15,10,South,HBI
2024-04-15,3,East,DGP
2024-04-15,3,East,DGP
2024-04-15,20,South,HBI
2024-04-15,10,North,GRN
2024-04-15,2,East,PTA
2024-04-15,5,East,DGP
2024-04-15,5,South,MDI
2024-04-16,6,East,DGP
2024-04-16,2,East,DGP
2024-04-16,1,South,MDI
2024-04-17,20,North,JPR
2024-04-17,2,North,JPR
2024-04-17,2,North,JPR
2024-04-17,1,North,JPR
2024-04-17,1,North,JPR
2024-04-17,10,North,JPR
2024-04-17,3,South,MDI
2024-04-17,5,North,JPR
2024-04-17,10,North,GZB
2024-04-17,2,North,GRN
2024-04-18,15,North,DLI
2024-04-18,3,North,JPR
2024-04-18,1,South,MDI
2024-04-18,10,North,DLI
2024-04-18,1,North,JPR
2024-04-18,1,North,JPR
2024-04-18,2,South,KCI
2024-04-18,4,East,PTA
2024-04-19,3,South,KCI
2024-04-19,6,South,KCI
2024-04-19,20,North,GZB
2024-04-19,10,North,GZB
2024-04-19,1,North,GZB
2024-04-20,2,South,KCI
2024-04-20,10,North,GZB
2024-04-20,10,North,GZB
2024-04-20,20,North,GZB
2024-04-20,5,North,GZB
2024-04-20,15,North,JPR
2024-04-20,1,North,JPR
2024-04-20,12,North,JPR
2024-04-20,5,North,GRN
2024-04-20,10,North,GZB
2024-04-20,5,South,KCI
2024-04-20,10,North,JPR
2024-04-20,10,North,JPR
2024-04-20,4,East,DGP
2024-04-22,2,East,DGP
2024-04-22,3,East,DGP
2024-04-22,1,North,GZB
2024-04-22,7,North,GZB
2024-04-22,2,North,GZB
2024-04-22,10,North,GRN
2024-04-22,3,South,KCI
2024-04-22,3,North,JPR
2024-04-22,3,North,JPR
2024-04-23,3,South,KCI
2024-04-23,3,South,KCI
2024-04-23,3,South,MDI
2024-04-23,3,South,KCI
2024-04-23,3,South,KCI
2024-04-24,2,South,KCI
2024-04-24,3,South,KCI
2024-04-24,5,South,MDI
2024-04-24,5,South,KCI
2024-04-24,20,East,DGP
2024-04-24,5,East,DGP
2024-04-25,30,West,PNE
2024-04-25,2,East,DGP
2024-04-25,3,South,KCI
2024-04-25,5,East,DGP
2024-04-25,20,West,BHP
2024-04-25,5,West,BHP
2024-04-25,10,West,BHP
2024-04-25,10,South,KCI
2024-04-25,3,South,KCI
2024-04-25,1,North,GRN
2024-04-25,20,North,JPR
2024-04-25,3,South,MDI
2024-04-25,2,South,KCI
2024-04-25,2,South,KCI
2024-04-25,5,West,BHP
2024-04-25,2,East,PTA
2024-04-25,5,North,GRN
2024-04-25,3,West,BHP
2024-04-25,7,North,JPR
2024-04-25,5,North,JPR
2024-04-25,3,South,KCI
2024-04-25,2,South,KCI
2024-04-25,20,East,DGP
2024-04-25,2,North,GRN
2024-04-26,15,North,JPR
2024-04-26,5,North,JPR
2024-04-26,2,North,JPR
2024-04-26,10,West,BHP
2024-04-26,10,West,BHP
2024-04-26,5,East,DGP
2024-04-26,5,North,JPR
2024-04-26,1,West,BHP
2024-04-26,3,West,BHP
2024-04-26,20,South,MDI
2024-04-26,10,North,JPR
2024-04-26,20,East,DGP
2024-04-26,1,North,GRN
2024-04-27,20,North,JPR
2024-04-27,20,North,JPR
2024-04-27,10,North,JPR
2024-04-27,10,North,JPR
2024-04-27,2,South,KCI
2024-04-27,2,South,KCI
2024-04-27,2,South,KCI
2024-04-27,2,South,KCI
2024-04-27,3,East,DGP
2024-04-27,1,East,DGP
2024-04-27,1,West,BHP
2024-04-27,10,South,KCI
2024-04-27,2,South,MDI
2024-04-27,1,East,PTA
2024-04-27,2,South,KCI
2024-04-27,5,South,KCI
2024-04-27,3,South,KCI
2024-04-27,4,South,MDI
2024-04-27,12,South,KCI
2024-04-27,10,East,DGP
2024-04-27,10,East,DGP
2024-04-27,10,East,DGP
2024-04-27,10,East,DGP
2024-04-27,4,East,DGP
2024-04-27,2,South,KCI
2024-04-27,3,South,KCI
2024-04-27,2,South,KCI
2024-04-27,3,South,KCI
2024-04-28,4,South,KCI
2024-04-28,20,South,KCI
2024-04-28,5,East,DGP
2024-04-28,6,North,JPR
2024-04-28,4,West,BHP
2024-04-28,190,East,DGP
2024-04-28,3,South,KCI
2024-04-28,20,North,LKW
2024-04-28,160,North,DLI
2024-04-28,8,North,LKW
2024-04-28,3,North,GRN
2024-04-28,2,North,LKW
2024-04-28,2,South,KCI
2024-04-28,2,South,KCI
2024-04-28,2,West,BHP
2024-04-28,10,North,LKW
2024-04-28,3,South,KCI
2024-04-29,2,South,KCI
2024-04-29,2,South,KCI
2024-04-29,2,South,KCI
2024-04-29,6,South,KCI
2024-04-29,18,West,BHP
2024-04-29,2,South,KCI
2024-04-29,4,North,LKW
2024-04-29,160,North,DLI
2024-04-29,30,North,DLI
2024-04-29,5,South,KCI
2024-04-29,15,South,HBI
2024-04-29,10,South,KCI
2024-04-29,1,West,BHP
2024-04-29,2,East,PTA
2024-04-29,2,East,DGP
2024-04-29,20,East,DGP
2024-04-29,20,East,DGP
2024-04-29,20,East,DGP
2024-04-29,15,East,DGP
2024-04-30,10,South,HBI
2024-04-30,20,South,HBI
2024-04-30,5,South,HBI
2024-04-30,6,South,HBI
2024-04-30,10,North,LKW
2024-04-30,7,East,DGP
2024-04-30,1,East,DGP
2024-04-30,160,North,DLI
2024-04-30,30,North,DLI
2024-04-30,2,South,HBI
2024-04-30,2,South,HBI
2024-04-30,2,East,DGP
2024-04-30,1,North,GRN
2024-04-30,2,East,DGP
2024-04-30,5,South,KCI
2024-04-30,2,West,BHP
2024-04-30,2,South,KCI
2024-04-30,12,South,KCI
2024-04-30,2,South,MDI
2024-04-30,1,South,HBI
2024-04-30,15,South,HBI
2024-04-30,10,South,HBI
2024-04-30,5,East,DGP
2024-04-30,10,East,DGP
2024-04-30,2,West,BHP
2024-04-30,1,East,DGP
2024-04-30,4,South,MDI
2024-04-30,3,South,KCI
2024-04-30,3,North,GRN
2024-04-30,3,East,DGP
2024-04-30,1,East,DGP
2024-04-30,1,East,DGP
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-04-13,1,North,DLI
2024-05-01,1,North,GRN
2024-05-02,1,East,PTA
2024-05-02,10,North,DLI
2024-05-02,40,North,DLI
2024-05-02,20,South,HBI
2024-05-02,9,South,HBI
2024-05-02,2,South,HBI
2024-05-02,1,South,HBI
2024-05-02,2,North,GRN
2024-05-02,7,South,MDI
2024-05-02,1,East,PTA
2024-05-03,1,South,HBI
2024-05-03,2,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,1,South,HBI
2024-05-03,8,South,KCI
2024-05-03,15,South,KCI
2024-05-03,10,South,KCI
2024-05-03,20,North,LKW
2024-05-03,4,South,KCI
2024-05-03,3,West,BHP
2024-05-04,10,South,KCI
2024-05-04,5,South,KCI
2024-05-04,1,East,DGP
2024-05-04,5,East,DGP
2024-05-04,10,South,MDI
2024-05-04,2,East,DGP
2024-05-04,5,North,LKW
2024-05-04,6,East,DGP
2024-05-04,5,North,LKW
2024-05-04,1,North,LKW
2024-05-06,3,South,KCI
2024-05-06,10,East,DGP
2024-05-06,3,East,DGP
2024-05-06,14,South,KCI
2024-05-06,2,South,KCI
2024-05-06,5,South,MDI
2024-05-06,10,South,MDI
2024-05-06,5,East,DGP
2024-05-07,2,East,PTA
2024-05-07,2,South,HBI
2024-05-07,3,South,KCI
2024-05-07,2,South,KCI
2024-05-07,12,North,LKW
2024-05-07,10,North,LKW
2024-05-07,5,South,MDI
2024-05-07,1,South,KCI
2024-05-07,7,South,MDI
2024-05-08,1,South,HBI
2024-05-08,1,South,HBI
2024-05-08,1,South,HBI
2024-05-08,1,South,HBI
2024-05-08,3,South,HBI
2024-05-08,1,South,HBI
2024-05-08,2,South,KCI
2024-05-08,4,North,GRN
2024-05-08,5,North,GZB
2024-05-09,20,North,DLI
2024-05-09,15,North,DLI
2024-05-09,20,South,HBI
2024-05-09,160,North,DLI
2024-05-09,8,East,DGP
2024-05-09,50,South,HBI
2024-05-09,20,East,DGP
2024-05-09,5,East,DGP
2024-05-09,3,East,DGP
2024-05-10,20,North,DLI
2024-05-10,5,North,DLI
2024-05-10,10,North,GZB
2024-05-10,20,North,GZB
2024-05-10,10,North,GZB
2024-05-10,20,North,GZB
2024-05-10,1,South,HBI
2024-05-10,10,North,GRN
2024-05-10,50,North,GRN
2024-05-11,2,North,DLI
2024-05-11,17,South,KCI
2024-05-11,1,South,KCI
2024-05-11,5,North,GRN
2024-05-11,3,North,DLI
2024-05-11,1,East,PTA
2024-05-11,1,North,LKW
2024-05-13,6,North,DLI
2024-05-13,1,South,MDI
2024-05-14,5,North,GZB
2024-05-14,6,North,GZB
2024-05-14,6,South,KCI
2024-05-14,1,North,GZB
2024-05-14,1,North,GRN
2024-05-14,3,North,GZB
2024-05-14,10,North,GZB
2024-05-14,6,East,DGP
2024-05-14,2,East,PTA
2024-05-15,3,North,DLI
2024-05-15,2,South,MDI
2024-05-15,2,North,GZB
2024-05-15,75,North,JPR
2024-05-15,1,South,MDI
2024-05-15,10,North,JPR
2024-05-15,10,North,LKW
2024-05-16,10,North,GZB
2024-05-16,1,North,JPR
2024-05-16,15,North,JPR
2024-05-16,1,North,JPR
2024-05-16,7,North,JPR
2024-05-16,4,North,JPR
2024-05-16,2,North,JPR
2024-05-16,2,North,JPR
2024-05-16,15,North,JPR
2024-05-16,2,South,MDI
2024-05-16,5,North,GZB
2024-05-16,20,North,JPR
2024-05-16,5,North,JPR
2024-05-17,5,North,DLI
2024-05-17,5,East,PTA
2024-05-17,3,North,JPR
2024-05-17,1,North,JPR
2024-05-17,10,North,JPR
2024-05-17,8,North,JPR
2024-05-17,2,North,GZB
2024-05-17,12,North,JPR
2024-05-17,2,North,GZB
2024-05-18,15,North,JPR
2024-05-18,3,North,JPR
2024-05-18,2,East,DGP
2024-05-18,2,North,JPR
2024-05-18,12,North,JPR
2024-05-18,2,North,LKW
2024-05-18,1,North,JPR
2024-05-18,1,North,JPR
2024-05-18,1,North,GZB
2024-05-18,4,North,DLI
2024-05-18,2,North,JPR
2024-05-18,10,North,JPR
2024-05-18,10,North,JPR
2024-05-18,10,North,JPR
2024-05-20,2,North,GZB
2024-05-20,5,North,JPR
2024-05-20,5,North,DLI
2024-05-20,10,North,JPR
2024-05-20,10,South,KCI
2024-05-20,3,North,JPR
2024-05-20,10,North,JPR
2024-05-20,10,North,GZB
2024-05-21,10,West,BHP
2024-05-21,2,East,DGP
2024-05-21,1,North,JPR
2024-05-21,20,North,GZB
2024-05-21,2,West,BHP
2024-05-21,1,West,BHP
2024-05-21,10,North,JPR
2024-05-21,5,North,JPR
2024-05-21,4,North,GZB
2024-05-21,1,West,BHP
2024-05-21,2,North,GZB
2024-05-21,2,North,GZB
2024-05-21,20,North,GZB
2024-05-22,2,North,JPR
2024-05-22,3,East,PTA
2024-05-22,10,North,JPR
2024-05-22,2,West,BHP
2024-05-22,6,North,JPR
2024-05-22,4,North,JPR
2024-05-22,5,North,GZB
2024-05-22,10,North,DLI
2024-05-22,2,North,JPR
2024-05-22,2,North,JPR
2024-05-22,1,North,JPR
2024-05-22,7,West,BHP
2024-05-22,2,West,BHP
2024-05-22,16,North,GZB
2024-05-22,10,North,GZB
2024-05-22,3,West,BHP
2024-05-23,1,North,DLI
2024-05-23,5,West,BHP
2024-05-23,2,West,BHP
2024-05-23,3,West,BHP
2024-05-23,2,West,BHP
2024-05-23,10,North,JMU
2024-05-23,3,West,BHP
2024-05-23,4,North,JPR
2024-05-23,1,North,JPR
2024-05-23,1,East,DGP
2024-05-23,10,North,LKW
2024-05-24,2,North,DLI
2024-05-24,5,North,DLI
2024-05-24,1,East,PTA
2024-05-24,10,East,DGP
2024-05-24,1,North,DLI
2024-05-24,15,North,LKW
2024-05-24,3,North,GZB
2024-05-24,10,South,KCI
2024-05-24,15,West,BHP
2024-05-24,20,West,BHP
2024-05-24,20,North,LKW
2024-05-24,5,West,BHP
2024-05-24,10,North,LKW
2024-05-24,5,West,BHP
2024-05-24,15,North,JPR
2024-05-24,10,West,BHP
2024-05-24,2,North,LKW
2024-05-25,1,South,KCI
2024-05-25,2,North,JMU
2024-05-25,2,West,BHP
2024-05-26,2,North,DLI
2024-05-26,1,North,DLI
2024-05-26,2,North,JPR
2024-05-26,1,North,DLI
2024-05-26,5,North,DLI
2024-05-26,1,West,BHP
2024-05-26,5,West,BHP
2024-05-27,1,North,DLI
2024-05-27,3,North,GZB
2024-05-27,1,North,DLI
2024-05-27,1,South,HBI
2024-05-27,15,South,HBI
2024-05-27,2,North,JMU
2024-05-27,4,South,HBI
2024-05-27,20,South,HBI
2024-05-27,4,North,GRN
2024-05-27,9,North,GRN
2024-05-27,3,East,PTA
2024-05-27,4,North,JMU
2024-05-27,10,South,HBI
2024-05-27,40,North,DLI
2024-05-27,7,North,GZB
2024-05-28,5,East,PTA
2024-05-28,2,North,DLI
2024-05-28,4,North,LKW
2024-05-28,30,West,BHP
2024-05-28,9,North,JMU
2024-05-29,2,North,DLI
2024-05-29,6,East,DGP
2024-05-29,45,East,DGP
2024-05-29,20,East,DGP
2024-05-29,2,South,KCI
2024-05-30,2,North,DLI
2024-05-30,5,East,DGP
2024-05-30,5,East,DGP
2024-05-30,1,South,KCI
2024-05-30,5,North,DLI
2024-05-30,7,South,HBI
2024-05-30,2,North,DLI
2024-05-30,5,North,DLI
2024-05-30,2,East,DGP
2024-05-30,28,North,GZB
2024-05-30,50,North,GZB
2024-05-30,1,East,PTA
2024-05-30,1,East,PTA
2024-05-30,15,North,GZB
2024-05-31,3,North,JMU
2024-05-31,10,East,DGP
2024-05-31,20,North,GZB
2024-05-31,4,North,GZB
2024-05-31,2,South,KCI
2024-05-31,3,West,BHP
2024-05-31,3,South,MDI
2024-05-31,5,North,DLI
2024-05-31,5,East,DGP
2024-05-31,6,East,DGP
2024-05-31,11,East,DGP
2024-05-31,4,North,DLI
2024-05-31,7,North,DLI
2024-05-31,3,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-05-31,1,North,DLI
2024-06-03,10,North,JPR
2024-06-03,5,North,JPR
2024-06-03,1,North,JPR
2024-06-03,10,North,JPR
2024-06-03,20,North,JPR
2024-06-03,3,North,JPR
2024-06-03,15,East,PTA
2024-06-03,1,North,JPR
2024-06-03,4,North,JPR
2024-06-03,2,North,JPR
2024-06-03,20,North,JPR
2024-06-03,5,North,JPR
2024-06-03,8,North,JPR
2024-06-03,12,North,JPR
2024-06-03,4,North,GRN
2024-06-03,15,North,JPR
2024-06-03,10,North,JPR
2024-06-03,6,North,JPR
2024-06-03,20,North,JPR
2024-06-03,8,North,JPR
2024-06-03,5,North,JPR
2024-06-03,2,North,JPR
2024-06-03,1,North,JMU
2024-06-03,2,South,MDI
2024-06-03,2,South,MDI
2024-06-03,10,North,JPR
2024-06-03,2,North,JPR
2024-06-03,4,North,JPR
2024-06-03,2,North,JPR
2024-06-03,2,North,GRN
2024-06-03,5,North,GRN
2024-06-04,5,East,PTA
2024-06-04,5,North,DLI
2024-06-04,4,North,JPR
2024-06-04,2,North,GRN
2024-06-04,5,North,GRN
2024-06-04,5,North,GRN
2024-06-05,5,North,DLI
2024-06-05,5,North,JMU
2024-06-05,4,North,JMU
2024-06-05,5,North,DLI
2024-06-05,3,North,DLI
2024-06-05,2,North,JMU
2024-06-05,4,North,JPR
2024-06-05,4,North,JPR
2024-06-05,2,East,DGP
2024-06-05,2,North,JPR
2024-06-05,2,North,GRN
2024-06-05,2,North,GRN
2024-06-05,15,North,JPR
2024-06-05,3,North,JPR
2024-06-05,12,North,JPR
2024-06-05,2,North,JPR
2024-06-05,2,North,JPR
2024-06-05,20,East,DGP
2024-06-05,15,East,DGP
2024-06-05,1,North,JPR
2024-06-05,3,North,JPR
2024-06-06,1,North,DLI
2024-06-06,20,North,JPR
2024-06-06,20,North,JPR
2024-06-06,8,North,JPR
2024-06-06,15,North,JPR
2024-06-06,5,North,JMU
2024-06-07,2,North,GRN
2024-06-07,1,North,JMU
2024-06-07,2,North,JPR
2024-06-08,5,North,JMU
2024-06-08,10,North,JMU
2024-06-08,10,South,MDI
2024-06-08,5,South,MDI
2024-06-10,20,North,LKW
2024-06-10,10,North,LKW
2024-06-10,5,North,LKW
2024-06-10,20,North,LKW
2024-06-10,20,North,GZB
2024-06-10,5,North,LKW
2024-06-11,7,North,GZB
2024-06-11,5,North,GZB
2024-06-11,5,North,GZB
2024-06-11,2,North,GZB
2024-06-11,1,South,KCI
2024-06-11,2,North,GRN
2024-06-12,1,North,DLI
2024-06-12,13,North,LKW
2024-06-12,2,North,GZB
2024-06-13,20,North,LKW
2024-06-13,5,North,LKW
2024-06-13,3,North,DLI
2024-06-13,2,North,GRN
2024-06-13,15,North,LKW
2024-06-13,2,North,GRN
2024-06-13,8,North,LKW
2024-06-13,3,North,LKW
2024-06-14,6,North,DLI
2024-06-14,1,North,GZB
2024-06-15,5,East,DGP
2024-06-15,20,West,BHP
2024-06-15,5,West,BHP
2024-06-15,4,West,BHP
2024-06-15,1,West,BHP
2024-06-15,10,North,LKW
2024-06-15,15,West,BHP
2024-06-15,2,North,LKW
2024-06-15,2,West,BHP
2024-06-15,10,West,BHP
2024-06-15,5,West,BHP
2024-06-15,10,West,BHP
2024-06-15,2,West,BHP
2024-06-15,10,West,BHP
2024-06-15,7,West,BHP
2024-06-15,5,West,BHP
2024-06-17,30,North,JMU
2024-06-17,4,North,JMU
2024-06-17,1,North,GRN
2024-06-17,1,West,BHP
2024-06-18,1,North,GZB
2024-06-18,4,South,KCI
2024-06-19,1,North,DLI
2024-06-19,2,North,DLI
2024-06-20,3,North,GRN
2024-06-20,2,North,DLI
2024-06-20,2,North,GRN
2024-06-20,3,North,GRN
2024-06-20,3,North,GRN
2024-06-20,3,North,GZB
2024-06-20,3,North,GRN
2024-06-20,2,North,DLI
2024-06-20,20,West,BHP
2024-06-20,10,North,GRN
2024-06-21,3,South,KCI
2024-06-21,1,North,DLI
2024-06-21,10,West,BHP
2024-06-21,6,South,KCI
2024-06-21,4,South,KCI
2024-06-21,5,North,DLI
2024-06-21,3,West,BHP
2024-06-21,1,North,DLI
2024-06-21,5,North,GRN
2024-06-22,10,North,DLI
2024-06-22,4,North,DLI
2024-06-22,3,North,GRN
2024-06-24,5,South,HBI
2024-06-25,15,North,GZB
2024-06-25,20,North,GZB
2024-06-25,15,North,GZB
2024-06-25,5,North,JMU
2024-06-25,5,North,GRN
2024-06-26,2,North,GZB
2024-06-26,5,North,GRN
2024-06-26,2,North,JMU
2024-06-26,3,South,HBI
2024-06-27,1,South,KCI
2024-06-27,40,North,JPR
2024-06-27,1,North,JMU
2024-06-27,7,North,LKW
2024-06-27,10,South,HBI
2024-06-27,4,South,MDI
2024-06-27,2,South,HBI
2024-06-27,2,South,KCI
2024-06-28,3,North,GRN
2024-06-28,2,South,MDI
2024-06-28,3,South,MDI
2024-06-29,10,North,GRN
2024-06-29,4,North,JMU
2024-06-29,1,South,MDI
2024-06-29,20,North,DLI
2024-06-29,20,North,DLI
2024-06-29,3,North,DLI
2024-06-29,1,South,KCI
2024-06-30,3,North,DLI
2024-06-30,1,South,MDI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-23,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-06-09,1,North,DLI
2024-07-01,5,North,LKW
2024-07-01,2,North,LKW
2024-07-01,5,South,KCI
2024-07-02,120,North,GRN
2024-07-02,4,South,KCI
2024-07-05,5,South,MDI
2024-07-06,5,North,GZB
2024-07-06,3,South,KCI
2024-07-06,2,South,HBI
2024-07-08,1,North,JMU
2024-07-08,3,South,HBI
2024-07-10,1,North,LKW
2024-07-11,1,North,LKW
2024-07-11,5,South,HBI
2024-07-11,3,South,KCI
2024-07-15,20,South,HBI
2024-07-15,2,North,GZB
2024-07-15,5,South,KCI
2024-07-15,3,South,HBI
2024-07-15,1,South,HBI
2024-07-15,2,South,KCI
2024-07-16,5,South,HBI
2024-07-16,8,South,KCI
2024-07-17,1,South,MDI
2024-07-18,5,South,HBI
2024-07-19,2,North,JPR
2024-07-19,2,North,JPR
2024-07-19,2,North,JPR
2024-07-19,10,North,JPR
2024-07-19,4,North,JPR
2024-07-19,10,North,JPR
2024-07-19,4,North,GZB
2024-07-19,10,North,JPR
2024-07-20,10,North,JPR
2024-07-20,3,South,HBI
2024-07-20,130,North,DLI
2024-07-20,67,North,DLI
2024-07-22,10,West,BHP
2024-07-22,5,West,BHP
2024-07-22,20,West,BHP
2024-07-22,2,West,BHP
2024-07-22,1,West,BHP
2024-07-22,6,West,BHP
2024-07-24,4,North,GZB
2024-07-24,15,North,GZB
2024-07-24,15,West,PNE
2024-07-24,20,West,PNE
2024-07-25,3,North,GZB
2024-07-25,3,East,DGP
2024-07-25,10,East,DGP
2024-07-25,1,North,JMU
2024-07-25,5,West,PNE
2024-07-25,2,West,BHP
2024-07-26,20,East,DGP
2024-07-26,20,East,DGP
2024-07-26,14,East,DGP
2024-07-26,1,West,BHP
2024-07-26,1,North,JMU
2024-07-26,10,North,LKW
2024-07-26,6,North,LKW
2024-07-27,3,South,HBI
2024-07-27,19,North,LKW
2024-07-27,1,South,MDI
2024-07-27,1,North,GZB
2024-07-27,3,North,GZB
2024-07-29,60,North,DLI
2024-07-31,1,North,JMU
2024-07-31,130,North,DLI
2024-07-31,5,North,GZB
2024-07-31,4,North,GZB
2024-07-31,75,East,DGP
2024-07-31,1,South,MDI
2024-07-31,10,South,HBI
2024-07-31,5,North,DLI
2024-07-31,2,West,PNE
2024-07-31,4,West,PNE
2024-07-31,2,North,JMU
2024-07-12,1,North,DLI
2024-08-01,3,South,KCI
2024-08-03,2,West,BHP
2024-08-03,2,North,GZB
2024-08-05,3,East,DGP
2024-08-05,2,North,JMU
2024-08-05,5,North,GRN
2024-08-05,1,North,GRN
2024-08-05,3,South,KCI
2024-08-05,4,South,HBI
2024-08-06,1,North,JMU
2024-08-06,5,North,GRN
2024-08-07,6,North,DLI
2024-08-07,20,North,DLI
2024-08-07,20,North,DLI
2024-08-07,20,North,DLI
2024-08-07,20,North,DLI
